2025-07-15 02:22:08,135 | VectorStoreService | ERROR | Error creating vector store: No columns to parse from file
2025-08-18 00:47:39,925 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:47:40,398 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:47:42,517 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:47:50,193 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:47:50,653 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:49:59,175 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:50:06,255 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:50:06,814 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:50:08,707 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:50:17,698 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:50:18,220 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:50:19,900 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:50:27,997 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:50:28,581 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:50:30,168 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:50:33,495 | QAAgent | INFO | Processed query at ILLORA RETREATS: hello
2025-08-18 00:50:37,481 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:50:37,909 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:50:39,463 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:50:47,485 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:50:48,025 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:51:03,050 | QAAgent | INFO | Processed query at ILLORA RETREATS: Could you tell the location of Illora retreat?
2025-08-18 00:51:22,978 | QAAgent | INFO | Processed query at ILLORA RETREATS: Give me full details about the hotel?
2025-08-18 00:53:06,345 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:53:13,285 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:53:13,775 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:53:15,620 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:53:22,285 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:53:22,689 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:53:24,195 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 00:53:31,456 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 00:53:31,889 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 00:53:55,332 | QAAgent | INFO | Processed query at ILLORA RETREATS: hello
2025-08-18 00:54:15,080 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to know the details about your hotel?
2025-08-18 01:16:59,440 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:17:07,391 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:17:07,862 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:17:09,776 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:17:20,072 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:17:20,524 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:17:22,221 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:17:28,042 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:17:30,494 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:17:31,030 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:17:34,971 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:17:35,418 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:17:37,443 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:17:44,195 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:17:44,633 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:17:46,329 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:17:53,931 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:17:54,553 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:17:56,349 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:18:03,376 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:18:03,972 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:18:07,822 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:18:14,957 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:18:15,614 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:19:20,184 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:19:27,617 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:19:28,190 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:19:30,157 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:19:37,273 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:19:37,717 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:19:39,254 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:19:46,147 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:19:46,705 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:20:01,282 | QAAgent | INFO | Processed query at ILLORA RETREATS: hello
2025-08-18 01:20:09,835 | QAAgent | INFO | Processed query at ILLORA RETREATS: how are you
2025-08-18 01:28:47,084 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to know about what all can I visit nearby the hotel
2025-08-18 01:30:59,436 | QAAgent | INFO | Processed query at ILLORA RETREATS: yes suggest some options
2025-08-18 01:31:21,199 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:31:28,557 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:31:29,106 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:31:31,570 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:31:39,759 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:31:40,203 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:31:42,055 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:31:49,639 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:31:50,113 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:31:51,957 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:31:59,248 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:31:59,685 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:32:01,402 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:32:08,752 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:32:09,351 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:32:36,591 | QAAgent | INFO | Processed query at ILLORA RETREATS: heello
2025-08-18 01:32:45,697 | QAAgent | INFO | Processed query at ILLORA RETREATS: how are you
2025-08-18 01:33:16,483 | QAAgent | INFO | Processed query at ILLORA RETREATS: I am Atharv Kumar. complete my booking
2025-08-18 01:33:26,798 | QAAgent | INFO | Processed query at ILLORA RETREATS: yes do it
2025-08-18 01:33:46,554 | QAAgent | INFO | Processed query at ILLORA RETREATS: I want to book a room in your hotel
2025-08-18 01:33:52,973 | QAAgent | INFO | Processed query at ILLORA RETREATS: do it
2025-08-18 01:35:39,206 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:35:46,675 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:35:47,160 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:35:49,054 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:35:55,996 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:35:56,473 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:35:58,154 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:36:05,132 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:36:05,563 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:36:22,180 | QAAgent | INFO | Processed query at ILLORA RETREATS: hi
2025-08-18 01:36:27,187 | QAAgent | INFO | Processed query at ILLORA RETREATS: hello
2025-08-18 01:36:34,721 | QAAgent | INFO | Processed query at ILLORA RETREATS: how are you
2025-08-18 01:38:48,008 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:38:54,791 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:38:55,301 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:38:57,136 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:39:04,595 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:39:05,068 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:39:06,785 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:39:13,921 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:39:14,352 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:39:15,882 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:39:23,628 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:39:24,047 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:40:59,993 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:41:06,961 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:41:07,402 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:41:09,354 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:41:17,119 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:41:17,648 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:41:19,369 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:41:27,724 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:41:28,152 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:42:12,626 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:42:20,989 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:42:21,452 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:42:23,086 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:42:31,343 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:42:31,771 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:42:32,218 | QAAgent | INFO | Processed query at ILLORA RETREATS: Hello from the user
2025-08-18 01:42:33,004 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-18 01:42:40,290 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-18 01:42:40,747 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-18 01:42:41,133 | QAAgent | INFO | Processed query at ILLORA RETREATS: Hello from the user
2025-08-18 01:43:54,611 | QAAgent | INFO | Processed query at ILLORA RETREATS: Hello from the user
2025-08-18 01:44:01,299 | QAAgent | INFO | Processed query at ILLORA RETREATS: Hello from the user
2025-08-19 11:32:28,251 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-19 11:32:41,551 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-19 11:32:43,241 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-19 11:32:45,058 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-19 11:32:52,173 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-19 11:32:52,598 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-19 11:32:53,679 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
2025-08-19 11:32:55,076 | QAAgent | INFO | Processed query at ILLORA RETREATS: Hello from the user
2025-08-19 11:33:01,752 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-08-19 11:33:02,242 | QAAgent | INFO | ILLORA Retreats QA agent initialized successfully using Groq.
2025-08-19 11:33:03,135 | QAAgent | INFO | Processed query at ILLORA RETREATS: Hello from the user
2025-08-19 11:33:13,807 | VectorStoreService | INFO | Loaded 1494 documents from qa_pairs.csv
